 Choice 1, Choice 1 RT, Choice 2, Choice 2 RT, Choosing For, Computer Response, Decision Rating , Item Option, Money Option, PostChoiceRT, Selected Option Rating, Trial Options,Familiarity,Item,Rating,Trial Type
12.0,2.06898559415,..\..\JOCN-master\task a\images\cheez itz_original.jpg,2.4936760814,2.0,0.0,7,12.0,0.75,3.40648276701,5,..\..\JOCN-master\task a\images\austin_cheddar cheese_cheese cracker.jpg ..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg ..\..\JOCN-master\task a\images\fig_newtons.jpg ..\..\JOCN-master\task a\images\pringles_cheddar_potato crisps.jpg ..\..\JOCN-master\task a\images\cheez itz_original.jpg ..\..\JOCN-master\task a\images\welch's_berry.jpg ..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg ..\..\JOCN-master\task a\images\popchips_ridges_perfectly_salted.jpg ..\..\JOCN-master\task a\images\keebler_chips delux_cookies_crackers.jpg ..\..\JOCN-master\task a\images\starburst_verry berry_candy.jpg ..\..\JOCN-master\task a\images\pepperidge farms-goldish-cheddar.jpg ..\..\JOCN-master\task a\images\starburst_orignal_candy.jpg,,,,5.0
6.0,2.1817143469999998,..\..\JOCN-master\task a\images\krave_jerky_chili_lime.jpg,2.62555348684,2.0,0.0,7,6.0,1.75,2.56677202441,5,..\..\JOCN-master\task a\images\austin_cheddar cheese_cheese cracker.jpg ..\..\JOCN-master\task a\images\krave_jerky_chili_lime.jpg ..\..\JOCN-master\task a\images\keebler_chips delux_cookies_crackers.jpg ..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg ..\..\JOCN-master\task a\images\wheat_thins.jpg ..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg,,,,5.0
1.5,1.16917902899,$1.75,1.74873255433,2.0,0.0,7,6.0,1.5,2.62987339325,6,1.75 1.5 1.0 1.25 0.75 0.5,,,,6.0
3.0,1.20292383771,..\..\JOCN-master\task a\images\hersheys_milk choc_almond.jpg,2.86522579165,1.0,0.0,7,3.0,1.0,3.64180684683,5,..\..\JOCN-master\task a\images\wheat_thins.jpg ..\..\JOCN-master\task a\images\teddy_grahams_chocolate.jpg ..\..\JOCN-master\task a\images\hersheys_milk choc_almond.jpg,,,,1.0
0.5,6.4188789110599995e-06,$0.5,4.15339309257e-06,1.0,1.0,n/a,12.0,0.5,,n/a,1.25 0.5,,,,3.0
1.75,6.04128581472e-06,$1.75,4.15339309257e-06,1.0,1.0,n/a,3.0,1.75,,n/a,0.75 1.75 1.0 1.25 0.5 1.5,,,,3.0
0.75,2.2687479445400003,$1.75,1.64879700744,1.0,0.0,7,3.0,0.75,2.57171040881,6,0.5 0.75 1.0 1.75 1.5 1.25,,,,2.0
0.75,1.8920899383200003,$1.75,1.99873850124,2.0,1.0,5,12.0,0.75,n/a,7,1.25 1.75 0.75 1.5 1.0 0.5,,,,6.0
12.0,2.61387490056,..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg,3.14748132578,1.0,0.0,7,12.0,0.5,2.83349198036,6,..\..\JOCN-master\task a\images\keebler_vanilla_sugar_wafers.jpg ..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg ..\..\JOCN-master\task a\images\slim_jim.jpg ..\..\JOCN-master\task a\images\cheetos_crunchy_chips.jpg ..\..\JOCN-master\task a\images\austin_cheddar cheese_cheese cracker.jpg ..\..\JOCN-master\task a\images\hersheys_milk choc_almond.jpg ..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg ..\..\JOCN-master\task a\images\popchips_sea_salt.jpg ..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg ..\..\JOCN-master\task a\images\swedish fish_original_candy.jpg ..\..\JOCN-master\task a\images\special_k_pastry_crisps_blueberry.jpg ..\..\JOCN-master\task a\images\oreo_thin_crisps.jpg,,,,2.0
3.0,2.03204342787,..\..\JOCN-master\task a\images\kettle_salt_pepper.jpg,2.7946505807,1.0,0.0,7,3.0,1.5,3.25399546977,6,..\..\JOCN-master\task a\images\welch's_berry.jpg ..\..\JOCN-master\task a\images\kettle_salt_pepper.jpg ..\..\JOCN-master\task a\images\popchips_ridges_tangy_bbq.jpg,,,,1.0
2.0,5.66370727029e-06,..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,1.05722720036e-05,2.0,1.0,n/a,2.0,1.25,,n/a,..\..\JOCN-master\task a\images\nabisco_nutter butter_cookies and crackers.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg,,,,8.0
0.5,5.6637218222e-06,$0.5,4.15339309257e-06,2.0,1.0,n/a,6.0,0.5,,n/a,1.5 1.0 1.75 0.5 1.25 0.75,,,,7.0
1.75,2.05766117903,$1.75,2.38138683306,2.0,0.0,7,6.0,1.75,2.4740599833,6,1.75 0.5 1.25,,,,6.0
6.0,1.07232227914,..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg,2.47490689791,2.0,0.0,7,6.0,0.75,3.76238551267,4,..\..\JOCN-master\task a\images\sun chips_french onion_chips.jpg ..\..\JOCN-master\task a\images\starburst_favereds_candy.jpg ..\..\JOCN-master\task a\images\fig_newtons.jpg ..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg ..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg ..\..\JOCN-master\task a\images\nature valley_oats and honey_crunchy.jpg,,,,5.0
1.25,1.11497271787,$1.25,2.83106828669,2.0,0.0,7,12.0,1.25,2.50512018974,4,1.25 1.0 0.5,,,,6.0
1.75,6.4188789110599995e-06,$0.75,3.77581454813e-06,2.0,1.0,n/a,3.0,1.75,,n/a,0.75 1.0 1.25 1.75,,,,8.0
6.0,1.3903105869499999,..\..\JOCN-master\task a\images\kettle_original.jpg,1.37236264258,2.0,0.0,7,6.0,0.5,3.43144956819,6,..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg ..\..\JOCN-master\task a\images\austin_cheddar cheese_cheese cracker.jpg ..\..\JOCN-master\task a\images\mini_fudge_stripes.jpg ..\..\JOCN-master\task a\images\planters_salted_peanuts.jpg ..\..\JOCN-master\task a\images\belvita_banana_bread.jpg ..\..\JOCN-master\task a\images\kettle_original.jpg,,,,5.0
12.0,2.47512438468,..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg,2.13401413739,2.0,0.0,7,12.0,1.0,2.64882947943,7,..\..\JOCN-master\task a\images\haribo_gold_bears.jpg ..\..\JOCN-master\task a\images\nabisco_teddy graham_honey.jpg ..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg ..\..\JOCN-master\task a\images\keebler_vanilla_sugar_wafers.jpg ..\..\JOCN-master\task a\images\quaker_chewy_chocolate chip.jpg ..\..\JOCN-master\task a\images\starburst_favereds_candy.jpg ..\..\JOCN-master\task a\images\m&m's_peanut.jpg ..\..\JOCN-master\task a\images\skittles_sour_candy.jpg ..\..\JOCN-master\task a\images\stonyfield_fruit snacks.jpg ..\..\JOCN-master\task a\images\kettle_salt_vinegar.jpg ..\..\JOCN-master\task a\images\popchips_ridges_perfectly_salted.jpg ..\..\JOCN-master\task a\images\popchips_sea_salt.jpg,,,,6.0
6.0,0.9569874609010001,..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg,2.25882888662,2.0,0.0,7,6.0,1.0,3.86903256524,4,..\..\JOCN-master\task a\images\chips_ahoy_thin_crisps.jpg ..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg ..\..\JOCN-master\task a\images\combos_cheddar cheese_pretzel.jpg ..\..\JOCN-master\task a\images\nestle_crunch_bar.jpg ..\..\JOCN-master\task a\images\starburst_orignal_candy.jpg,,,,5.0
2.0,3.33401172087,..\..\JOCN-master\task a\images\nestle_butterfinger_cups.jpg,n/a,2.0,1.0,5,2.0,0.5,n/a,4,..\..\JOCN-master\task a\images\nestle_butterfinger_cups.jpg ..\..\JOCN-master\task a\images\welch's_white_grape_raspberry.jpg,,,,6.0
0.75,7.55162909627e-06,$1.75,3.77581454813e-06,1.0,1.0,n/a,2.0,0.75,,n/a,1.0 1.5 1.25 0.5 0.75 1.75,,,,4.0
3.0,1.39570659978,..\..\JOCN-master\task a\images\hersey_milk_chocolate.jpg,1.07089313434,1.0,1.0,5,3.0,0.5,n/a,2,..\..\JOCN-master\task a\images\chex mix_original_traditional.jpg ..\..\JOCN-master\task a\images\nabisco_ritz bits_cookies.jpg ..\..\JOCN-master\task a\images\hersey_milk_chocolate.jpg,,,,2.0
2.0,1.12180655985,..\..\JOCN-master\task a\images\garden_veggie straws_cheddar.jpg,0.824920509709,2.0,0.0,7,2.0,0.75,4.42729466475,7,..\..\JOCN-master\task a\images\nature_valley_granola_cups_almond_butter.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_cheddar.jpg,,,,6.0
12.0,1.9036095629,..\..\JOCN-master\task a\images\jacklinks_beef_stick.jpg,1.0743064683,2.0,0.0,7,12.0,1.5,4.40749581734,7,..\..\JOCN-master\task a\images\baked_lays_classic.jpg ..\..\JOCN-master\task a\images\sourpatch_watermelon_candy.jpg ..\..\JOCN-master\task a\images\ct_crunch_cereal_bar.jpg ..\..\JOCN-master\task a\images\annie's_honey_bunny_grahams.jpg ..\..\JOCN-master\task a\images\special_k_cracker_chips.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg ..\..\JOCN-master\task a\images\haribo_gold_bears.jpg ..\..\JOCN-master\task a\images\jacklinks_beef_stick.jpg ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\nestle_crunch_bar.jpg ..\..\JOCN-master\task a\images\twix_milk chocolate_cookie bars.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_cheddar.jpg,,,,6.0
1.0,6.04128581472e-06,$1.0,4.15340764448e-06,2.0,1.0,n/a,12.0,1.0,,n/a,1.25 1.0,,,,8.0
12.0,1.5099958957,..\..\JOCN-master\task a\images\starburst_favereds_candy.jpg,1.85441904038,1.0,0.0,7,12.0,0.5,3.22893314058,7,..\..\JOCN-master\task a\images\popchips_sea_salt.jpg ..\..\JOCN-master\task a\images\famous_amos_chocolate_chip.jpg ..\..\JOCN-master\task a\images\belvita_golden_oats.JPG ..\..\JOCN-master\task a\images\starburst_favereds_candy.jpg ..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg ..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg ..\..\JOCN-master\task a\images\nestle_crunch_bar.jpg ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\larabar_cashew_cookie_bar.jpg ..\..\JOCN-master\task a\images\welch's_white_grape_raspberry.jpg ..\..\JOCN-master\task a\images\annie's_honey_bunny_grahams.jpg ..\..\JOCN-master\task a\images\walkers_highlander_shortbread.jpg,,,,2.0
1.75,6.41887891106e-06,$1.75,4.15340764448e-06,1.0,1.0,n/a,12.0,1.75,,n/a,1.25 1.5 1.75,,,,3.0
3.0,5.66369271837e-06,..\..\JOCN-master\task a\images\welch's_tropical_fruits.jpg,9.81710036285e-06,1.0,1.0,n/a,3.0,0.75,,n/a,..\..\JOCN-master\task a\images\welch's_tropical_fruits.jpg ..\..\JOCN-master\task a\images\nutrigrain_blueberry_bar.jpg ..\..\JOCN-master\task a\images\annie's_chocolate_chip_bunny_grahams.jpg,,,,4.0
1.25,n/a,1.0,n/a,1.0,1.0,1,12.0,1.25,n/a,4,..\..\JOCN-master\task a\images\chex mix_original_traditional.jpg ..\..\JOCN-master\task a\images\cliff_chocolate chip_bar.jpg ..\..\JOCN-master\task a\images\kar's_yogurt apple_nut mix.jpg ..\..\JOCN-master\task a\images\welch's_white_grape_raspberry.jpg ..\..\JOCN-master\task a\images\oreo_thin_crisps.jpg ..\..\JOCN-master\task a\images\nutrigrain_blueberry_bar.jpg ..\..\JOCN-master\task a\images\planters_salted_cashews.jpg ..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg ..\..\JOCN-master\task a\images\skittles_sour_candy.jpg ..\..\JOCN-master\task a\images\kind_almond_butter.jpg ..\..\JOCN-master\task a\images\larabar_apple_pie_bar.jpg ..\..\JOCN-master\task a\images\wheat_thins.jpg,,,,2.0
2.0,0.75854060339,..\..\JOCN-master\task a\images\quaker_chewy_peanut butter choc chip.jpg,0.872622984811,2.0,0.0,7,2.0,1.75,4.03355413023,6,..\..\JOCN-master\task a\images\starburst_verry berry_candy.jpg ..\..\JOCN-master\task a\images\quaker_chewy_peanut butter choc chip.jpg,,,,5.0
1.75,6.04128581472e-06,$1.75,4.15337854065e-06,2.0,1.0,n/a,2.0,1.75,,n/a,1.75 1.5 1.0 1.25,,,,7.0
6.0,5.6637218222e-06,..\..\JOCN-master\task a\images\nature valley_oats and honey_crunchy.jpg,9.81710036285e-06,2.0,1.0,n/a,6.0,1.5,,n/a,..\..\JOCN-master\task a\images\nature valley_oats and honey_crunchy.jpg ..\..\JOCN-master\task a\images\pringles_cheddar_potato crisps.jpg ..\..\JOCN-master\task a\images\grandmas_oatmeal raisin_cookies.jpg ..\..\JOCN-master\task a\images\chex mix_original_traditional.jpg ..\..\JOCN-master\task a\images\baked_ruffles_cheddar &sour.JPG ..\..\JOCN-master\task a\images\walkers_highlander_shortbread.jpg,,,,8.0
12.0,1.39574473549,..\..\JOCN-master\task a\images\sourpatch_watermelon_candy.jpg,2.0664690155,2.0,0.0,7,12.0,1.5,3.15535351605,7,..\..\JOCN-master\task a\images\sourpatch_watermelon_candy.jpg ..\..\JOCN-master\task a\images\planters_salted_cashews.jpg ..\..\JOCN-master\task a\images\garden_veggie straws_cheddar.jpg ..\..\JOCN-master\task a\images\hersheys_milk choc_almond.jpg ..\..\JOCN-master\task a\images\poptarts_strawberry_frosted.jpg ..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg ..\..\JOCN-master\task a\images\popchips_sea_salt.jpg ..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg ..\..\JOCN-master\task a\images\keebler_chips delux_cookies_crackers.jpg ..\..\JOCN-master\task a\images\skittles_sour_candy.jpg ..\..\JOCN-master\task a\images\starburst_favereds_candy.jpg ..\..\JOCN-master\task a\images\oreo_thin_crisps.jpg,,,,6.0
12.0,1.29832501206,..\..\JOCN-master\task a\images\keebler_fudge_stripes.jpg,2.0381617535,1.0,0.0,7,12.0,1.25,3.55379116061,7,..\..\JOCN-master\task a\images\jacklinks_small_batch.jpg ..\..\JOCN-master\task a\images\fiber one_chocolate fudge_ brownie.jpg ..\..\JOCN-master\task a\images\keebler_fudge_stripes.jpg ..\..\JOCN-master\task a\images\larabar_peanut putter_bar.jpg ..\..\JOCN-master\task a\images\milkyway_orginal_candy.jpg ..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg ..\..\JOCN-master\task a\images\larabar_peanut_butter_cookie_bar.jpg ..\..\JOCN-master\task a\images\special_k_cracker_chips.jpg ..\..\JOCN-master\task a\images\belvita_blueberry.JPG ..\..\JOCN-master\task a\images\ct_crunch_cereal_bar.jpg ..\..\JOCN-master\task a\images\clif_z_bar.jpg ..\..\JOCN-master\task a\images\famous_amos_chocolate_chip.jpg,,,,2.0
6.0,1.32027758259,..\..\JOCN-master\task a\images\cliff_chocolate chip_bar.jpg,0.887773807714,2.0,0.0,6,6.0,1.25,4.02211304253,3,..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg ..\..\JOCN-master\task a\images\annie's_chocolate_chip_bunny_grahams.jpg ..\..\JOCN-master\task a\images\ritz_toasted_chips.jpg ..\..\JOCN-master\task a\images\nature_valley_chewy.jpg ..\..\JOCN-master\task a\images\this_popcorn_is_awesome_aged_white_cheddar.jpg ..\..\JOCN-master\task a\images\cliff_chocolate chip_bar.jpg,,,,5.0
3.0,1.23851124267,..\..\JOCN-master\task a\images\clif_z_bar.jpg,1.75267487956,2.0,1.0,2,3.0,0.75,n/a,7,..\..\JOCN-master\task a\images\sun chips_french onion_chips.jpg ..\..\JOCN-master\task a\images\kitkat_crisp wafers_milk choc.jpg ..\..\JOCN-master\task a\images\clif_z_bar.jpg,,,,6.0
3.0,1.25199617737,..\..\JOCN-master\task a\images\wheat_thins.jpg,0.78501999483,2.0,0.0,7,3.0,1.5,4.3449910268,7,..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg ..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\wheat_thins.jpg,,,,6.0
1.5,1.5569911612,$1.5,1.3484357,1.0,1.0,4,2.0,1.5,n/a,6,1.5 1.25,,,,1.0
2.0,1.30324187435,..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg,2.65582152794,2.0,1.0,4,2.0,1.0,n/a,6,..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg ..\..\JOCN-master\task a\images\baked_lays_sour cream and onion.jpg,,,,6.0
6.0,1.30627271859,..\..\JOCN-master\task a\images\krave_jerky_chili_lime.jpg,1.49082270035,2.0,0.0,5,6.0,0.75,4.26432571362,3,..\..\JOCN-master\task a\images\sourpatchkids_original_candy.jpg ..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg ..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg ..\..\JOCN-master\task a\images\krave_jerky_chili_lime.jpg ..\..\JOCN-master\task a\images\skittles_darkside_candy.jpg ..\..\JOCN-master\task a\images\baked_cheetos_crunchy.jpg,,,,5.0
3.0,1.19592725823,..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg,1.20139803211,1.0,0.0,7,3.0,0.75,3.69873400801,7,..\..\JOCN-master\task a\images\snickers_milk chocolate_candy bar.jpg ..\..\JOCN-master\task a\images\lays_classic_potato chips.jpg ..\..\JOCN-master\task a\images\nestle_butterfinger_cups.jpg,,,,1.0
1.0,1.39271464641,0.75,n/a,1.0,1.0,7,2.0,1.0,n/a,4,0.75 1.75 1.0 1.25,,,,2.0
1.0,6.41887891106e-06,$1.0,4.15337854065e-06,2.0,1.0,n/a,2.0,1.0,,n/a,1.25 1.75 0.75 0.5 1.5 1.0,,,,7.0
2.0,1.01297708799,..\..\JOCN-master\task a\images\chex mix_original_traditional.jpg,1.35440223798,2.0,0.0,6,2.0,0.5,3.71634892581,5,..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg ..\..\JOCN-master\task a\images\chex mix_original_traditional.jpg,,,,5.0
6.0,6.41887891106e-06,..\..\JOCN-master\task a\images\belvita_golden_oats.JPG,9.43950726651e-06,1.0,1.0,n/a,6.0,1.0,,n/a,..\..\JOCN-master\task a\images\milkyway_orginal_candy.jpg ..\..\JOCN-master\task a\images\belvita_golden_oats.JPG ..\..\JOCN-master\task a\images\fiber one_chocolate fudge_ brownie.jpg ..\..\JOCN-master\task a\images\nature valley_oats and honey_crunchy.jpg ..\..\JOCN-master\task a\images\larabar_peanut_butter_cookie_bar.jpg ..\..\JOCN-master\task a\images\kind_dark_chocolate.jpg,,,,4.0
3.0,1.17394636912,..\..\JOCN-master\task a\images\keebler_cheese_and_peanut_butter.jpg,3.67140732441,1.0,0.0,6,3.0,0.5,3.28913317551,6,..\..\JOCN-master\task a\images\krave_jerky_chili_lime.jpg ..\..\JOCN-master\task a\images\keebler_cheese_and_peanut_butter.jpg ..\..\JOCN-master\task a\images\krave_jerky_sweet_chipotle.jpg,,,,2.0
2.0,1.52422126711,..\..\JOCN-master\task a\images\pringles_cheddar_potato crisps.jpg,n/a,1.0,1.0,2,2.0,1.25,n/a,6,..\..\JOCN-master\task a\images\garden_veggie straws_sea salt.jpg ..\..\JOCN-master\task a\images\pringles_cheddar_potato crisps.jpg,,,,2.0
1.5,n/a,0.75,n/a,2.0,1.0,2,3.0,1.5,n/a,4,..\..\JOCN-master\task a\images\barnum's_animal_crackers.jpg ..\..\JOCN-master\task a\images\starburst_verry berry_candy.jpg ..\..\JOCN-master\task a\images\fig_newtons.jpg,,,,5.0
0.75,6.04128581472e-06,$1.5,4.15337854065e-06,2.0,1.0,n/a,2.0,0.75,,n/a,1.0 0.75 1.5 0.5,,,,8.0
1.25,6.04128581472e-06,$1.75,4.530971637e-06,1.0,1.0,n/a,3.0,1.25,,n/a,1.0 1.5 1.25 1.75,,,,4.0
12.0,1.78362143409,..\..\JOCN-master\task a\images\poptarts_strawberry_frosted.jpg,1.65326228263,1.0,1.0,6,12.0,1.75,n/a,5,..\..\JOCN-master\task a\images\baked_cheetos_crunchy.jpg ..\..\JOCN-master\task a\images\skittles_sour_candy.jpg ..\..\JOCN-master\task a\images\hersey_milk_chocolate.jpg ..\..\JOCN-master\task a\images\annie's_chocolate_chip_bunny_grahams.jpg ..\..\JOCN-master\task a\images\fiber one_chocolate fudge_ brownie.jpg ..\..\JOCN-master\task a\images\welch's_white_grape_raspberry.jpg ..\..\JOCN-master\task a\images\skittles_wild berry_candy.jpg ..\..\JOCN-master\task a\images\poptarts_strawberry_frosted.jpg ..\..\JOCN-master\task a\images\nature valley_oats and honey_crunchy.jpg ..\..\JOCN-master\task a\images\baked_ruffles_cheddar &sour.JPG ..\..\JOCN-master\task a\images\starburst_orignal_candy.jpg ..\..\JOCN-master\task a\images\skittles_original_candy.jpg,,,,2.0
6.0,1.29646580227,..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg,3.43194570986,1.0,1.0,5,6.0,1.0,n/a,1,..\..\JOCN-master\task a\images\krave_jerky_chili_lime.jpg ..\..\JOCN-master\task a\images\fiber one_chocolate fudge_ brownie.jpg ..\..\JOCN-master\task a\images\keebler_chips_deluxe.jpg ..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg ..\..\JOCN-master\task a\images\nestle_butterfinger_cups.jpg ..\..\JOCN-master\task a\images\slim_jim.jpg,,,,2.0
1.0,n/a,1.0,n/a,2.0,1.0,5,12.0,1.0,n/a,3,..\..\JOCN-master\task a\images\popchips_sea_salt.jpg ..\..\JOCN-master\task a\images\larabar_apple_pie_bar.jpg ..\..\JOCN-master\task a\images\fig_newtons.jpg ..\..\JOCN-master\task a\images\austin_peanut_butter.jpg ..\..\JOCN-master\task a\images\welch's_mixed fruit_fruit snacks.jpg ..\..\JOCN-master\task a\images\poptarts_strawberry_frosted.jpg ..\..\JOCN-master\task a\images\nature_valley_granola_cups_almond_butter.jpg ..\..\JOCN-master\task a\images\annie's_chocolate_bunny_grahams.jpg ..\..\JOCN-master\task a\images\reeses_peanut butter cups_milk choc.jpg ..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\this_popcorn_is_awesome_aged_white_cheddar.jpg ..\..\JOCN-master\task a\images\emerald_cashews.jpg,,,,5.0
3.0,1.00987034995,..\..\JOCN-master\task a\images\sun chips_garden salsa_chips.jpg,1.66777990188,2.0,1.0,3,3.0,1.5,n/a,5,..\..\JOCN-master\task a\images\sun chips_garden salsa_chips.jpg ..\..\JOCN-master\task a\images\annie's_honey_bunny_grahams.jpg ..\..\JOCN-master\task a\images\pepperidge farms-goldish-cheddar.jpg,,,,6.0
1.0,1.62474282001,1.0,n/a,1.0,1.0,7,6.0,1.0,n/a,7,0.5 1.0,,,,1.0
6.0,6.41887891106e-06,..\..\JOCN-master\task a\images\larabar_cashew_cookie_bar.jpg,9.81710036285e-06,1.0,1.0,n/a,6.0,1.0,,n/a,..\..\JOCN-master\task a\images\larabar_cashew_cookie_bar.jpg ..\..\JOCN-master\task a\images\popchips_ridges_perfectly_salted.jpg ..\..\JOCN-master\task a\images\keebler_chips delux_cookies_crackers.jpg ..\..\JOCN-master\task a\images\cliff_chocolate chip_bar.jpg ..\..\JOCN-master\task a\images\nabisco_oreo_mini.jpg ..\..\JOCN-master\task a\images\nature_valley_chewy.jpg,,,,4.0
3.0,1.00905741763,..\..\JOCN-master\task a\images\welch's_berry.jpg,1.67602740787,1.0,1.0,2,3.0,1.75,n/a,4,..\..\JOCN-master\task a\images\austin_peanut_butter.jpg ..\..\JOCN-master\task a\images\clif_z_bar.jpg ..\..\JOCN-master\task a\images\welch's_berry.jpg,,,,2.0
1.25,1.76675979077,0.5,n/a,2.0,1.0,5,6.0,1.25,n/a,1,1.25 0.5,,,,6.0
1.25,3.59125250101,$1.25,1.61526137867,1.0,1.0,6,6.0,1.25,n/a,7,0.75 1.25 1.5,,,,2.0
12.0,6.79644290358e-06,..\..\JOCN-master\task a\images\nabisco_ritz bits_cookies.jpg,1.20826007333e-05,2.0,1.0,n/a,12.0,0.75,,n/a,..\..\JOCN-master\task a\images\nestle_butterfinger_cups.jpg ..\..\JOCN-master\task a\images\milkyway_orginal_candy.jpg ..\..\JOCN-master\task a\images\skinny_pop_popcorn.jpg ..\..\JOCN-master\task a\images\nabisco_chips ahhoy_mini.jpg ..\..\JOCN-master\task a\images\nestle_butterfinger_bar.jpg ..\..\JOCN-master\task a\images\emerald_cashews.jpg ..\..\JOCN-master\task a\images\nabisco_ritz bits_cookies.jpg ..\..\JOCN-master\task a\images\kar's_sweet'n spicy_mix.jpg ..\..\JOCN-master\task a\images\wheat_thins.jpg ..\..\JOCN-master\task a\images\pringles_the original_potato crisps.jpg ..\..\JOCN-master\task a\images\welch's_tropical_fruits.jpg ..\..\JOCN-master\task a\images\pringles_sour cream and onion_potato crisps.jpg,,,,7.0
1.25,n/a,0.5,n/a,1.0,1.0,2,2.0,1.25,n/a,5,..\..\JOCN-master\task a\images\kellogg's_rice krispies_orignal.jpg ..\..\JOCN-master\task a\images\nuture valley_crunchy_bar.jpg,,,,2.0
1.5,1.37588925089,1.5,n/a,1.0,1.0,1,12.0,1.5,n/a,4,1.75 1.5,,,,2.0
